path	line	category	match	text
src/drawcardlib/drawcardlib.c	1555	todo-fixme	hack	if (hack_instance && is_planeswalker_by_cp(cp)
src/drawcardlib/drawcardlib.c	1556	todo-fixme	hack	&& (parent == PARENT_MANALINK || parent == PARENT_SHANDALAR) && !(cards_data_exe[hack_instance->internal_card_id].type & TYPE_CREATURE)
src/drawcardlib/drawcardlib.c	1557	todo-fixme	hack	&& cfg->smallcard_show_loyalty_curr && hack_instance->special_counters > 0)
src/drawcardlib/drawcardlib.c	1572	todo-fixme	hack	"sprintf(buf, ""%d"", hack_instance->special_counters);"
src/drawcardlib/drawcardlib.c	1594	todo-fixme	hack	instance = hack_instance;
src/drawcardlib/drawcardlib.h	404	todo-fixme	hack	"extern int hack_power, hack_toughness;	// An ugly hack to make sure Theros enchantment-creatures show their power/toughness, even though the base cards are non-creature versions"
src/drawcardlib/drawcardlib.h	435	todo-fixme	hack	int DrawCardBack(HDC hdc, const RECT* dest_rect, /* An appalling hack to use this as an interface for other functions, but still safer than adding new imports. */ unsigned int mode, int arg1, int arg2, int arg3, int arg4);
src/drawcardlib/drawfullcard.c	740	todo-fixme	hack	strip_hack_and_sleight_symbols(char* dest, const char* src)
src/drawcardlib/drawfullcard.c	1028	todo-fixme	hack	strip_hack_and_sleight_symbols(buf, cp->type_text);
src/drawcardlib/drawfullcard.c	1095	todo-fixme	hack	strip_hack_and_sleight_symbols(inout_rules_text, cp->rules_text);
src/drawcardlib/drawfullcard.c	1209	todo-fixme	hack	strip_hack_and_sleight_symbols(rules_text, cp->rules_text);
src/drawcardlib/drawfullcard.c	1259	todo-fixme	hack	if (hack_power < 100)
src/drawcardlib/drawfullcard.c	1260	todo-fixme	hack	"sprintf(buf, ""%d/"", hack_power);"
src/drawcardlib/drawfullcard.c	1261	todo-fixme	hack	else if (hack_power == 100)
src/drawcardlib/drawfullcard.c	1263	todo-fixme	hack	else if (hack_power < 200)
src/drawcardlib/drawfullcard.c	1264	todo-fixme	hack	"sprintf(buf, ""%d+*/"", hack_power - 100);"
src/drawcardlib/drawfullcard.c	1265	todo-fixme	hack	else // hack_power >= 200
src/drawcardlib/drawfullcard.c	1266	todo-fixme	hack	"sprintf(buf, ""%d-*/"", hack_power - 200);"
src/drawcardlib/drawfullcard.c	1271	todo-fixme	hack	if (hack_toughness < 100)
src/drawcardlib/drawfullcard.c	1272	todo-fixme	hack	"sprintf(p, ""%d"", hack_toughness);"
src/drawcardlib/drawfullcard.c	1273	todo-fixme	hack	else if (hack_toughness == 100)
src/drawcardlib/drawfullcard.c	1275	todo-fixme	hack	else if (hack_toughness < 200)
src/drawcardlib/drawfullcard.c	1276	todo-fixme	hack	"sprintf(p, ""%d+*"", hack_toughness - 100);"
src/drawcardlib/drawfullcard.c	1277	todo-fixme	hack	else // hack_toughness >= 200
src/drawcardlib/drawfullcard.c	1278	todo-fixme	hack	"sprintf(p, ""%d-*"", hack_toughness - 200);"
src/drawcardlib/drawfullcard.c	1414	todo-fixme	hack	int is_a_creature = (hack_power || hack_toughness
src/drawcardlib/drawfullcard.c	1499	todo-fixme	hack	// An appalling hack to use this as an interface for other functions, but still safer than adding new imports.
src/drawcardlib/drawmanatext.c	293	todo-fixme	hack	/* now a very crude hack to draw proper symbols on a fullcard as GDI+ does not support GDI's map mode and I don't want to mess with transformation matrixes
src/functions/abilities.c	1057	todo-fixme	Obsolete	// Obsolete
src/functions/ai.c	418	todo-fixme	hack	int hack_ai_decision_phase_upkeep = 0;
src/functions/ai.c	424	todo-fixme	hack	int upkeep_speculation = hack_ai_decision_phase_upkeep;
src/functions/ai.c	425	todo-fixme	hack	hack_ai_decision_phase_upkeep = 0;
src/functions/challenge_mode.c	1055	todo-fixme	obsolete	return; // this challenge is obsolete
src/functions/challenge_mode.c	2259	todo-fixme	hack	instance->hack_mode[0] = (1<<i);
src/functions/count_graveyard.c	4	todo-fixme	hack	if( get_global_color_hack(player) & selected_color ){
src/functions/counters.c	5	todo-fixme	hack	int hack_silent_counters = 0;
src/functions/counters.c	10	todo-fixme	hack	* counters2: drawn in upper right of lower section.  Originally -0/-2 counters for Spirit Shackle; now arbitrary.
src/functions/counters.c	15	todo-fixme	unused	* counters_m1m1: drawn in lower left of lower section with +1/+1 counters.  Originally unused.  Always -1/-1 counters.
src/functions/counters.c	21	todo-fixme	hack	if (hack_silent_counters <= 0){
src/functions/counters.c	950	todo-fixme	unused	"if (label && *label == COUNTER_invalid)	// Slot previously unused"
src/functions/counters.c	974	todo-fixme	unused	"*label = COUNTER_invalid;	// mark unused"
src/functions/counters.c	1217	todo-fixme	Hack	// Hack - remove all -1/-1 counters, move everything else, then put them back
src/functions/counters.c	1222	todo-fixme	hack	++hack_silent_counters;
src/functions/counters.c	1225	todo-fixme	hack	--hack_silent_counters;
src/functions/counters.c	1231	todo-fixme	hack	++hack_silent_counters;
src/functions/counters.c	1234	todo-fixme	hack	--hack_silent_counters;
src/functions/damage_effects.c	695	todo-fixme	hack	++hack_silent_counters;
src/functions/damage_effects.c	697	todo-fixme	hack	--hack_silent_counters;
src/functions/deadbox.c	25	todo-fixme	hack	++hack_silent_counters;
src/functions/deadbox.c	30	todo-fixme	hack	--hack_silent_counters;
src/functions/deck.c	149	todo-fixme	unused	"0,	// unused0				// left uninitialized"
src/functions/deck.c	161	todo-fixme	unused	"0,	// unused0x26"
src/functions/deck.c	198	todo-fixme	hack	"{0,0,0,0,0,0},	// hack_mode[6]"
src/functions/deck.c	536	todo-fixme	Hack	"// Hack for ""hydra heads"""
src/functions/deck.c	566	todo-fixme	Hack	//Hack for cards that will trigger if bounced to hand
src/functions/deck.c	844	todo-fixme	Hack	"// Hack for ""hydra heads"""
src/functions/deck.c	1117	todo-fixme	Hack	// Hack for cards the allow to play another card and then exile it (example : Toshiro Umezawa)
src/functions/deck.c	1119	todo-fixme	hack	"// Actually, this hack is used only by the ""play_card_for_free_and_exile_it"" function"
src/functions/deck.c	1134	todo-fixme	Hack	// Hack for our implementation of Soulfire Grand Master
src/functions/deck.c	1248	todo-fixme	hack	int manage_counterspell_linked_hacks(int player, int card, int to_counter_player, int to_counter_card){
src/functions/deck.c	1271	todo-fixme	hack	int kill_mode = manage_counterspell_linked_hacks(player, card, to_counter_player, to_counter_card);
src/functions/deck.c	1309	todo-fixme	hack	kill_code = manage_counterspell_linked_hacks(player, card, instance->targets[target_num].player, instance->targets[target_num].card);
src/functions/deck.c	2295	todo-fixme	hack	extern const char* hack_override_show_deck_done_button_label;
src/functions/deck.c	2330	todo-fixme	hack	"hack_override_show_deck_done_button_label = ""Rechoose graveyard"";"
src/functions/deck.c	2334	todo-fixme	hack	hack_override_show_deck_done_button_label = NULL;
src/functions/deck.c	2410	todo-fixme	unused	void from_grave_to_hand(int player, int grave_position, int unused)
src/functions/engine.c	239	todo-fixme	temporary	"/* The comprehensive rules don't say whether a temporary ""You skip your next untap step"" effect like Yosei, the Morning Star's goes away when there's a"
src/functions/engine.c	241	todo-fixme	temporary	* use the temporary one (so if the Stasis goes away, he'll untap sooner). */
src/functions/engine.c	317	todo-fixme	hack	extern int hack_ai_decision_phase_upkeep;
src/functions/engine.c	386	todo-fixme	hack	hack_ai_decision_phase_upkeep = 1;
src/functions/engine.c	618	todo-fixme	hack	modifier += basiclandtypes_controlled[tp][get_hacked_color(tp, tc, instance->info_slot)];
src/functions/engine.c	621	todo-fixme	hack	modifier += basiclandtypes_controlled[1 - tp][get_hacked_color(tp, tc, instance->info_slot)];
src/functions/engine.c	708	todo-fixme	Unused	// Unused
src/functions/engine.c	716	todo-fixme	Unused	// Unused
src/functions/engine.c	745	todo-fixme	hack	// If an effect is created with source hack_force_effect_change_source.from, change it to be hack_force_effect_change_source.to before sending it to the exe.
src/functions/engine.c	746	todo-fixme	Hack	HackForceEffectChangeSource hack_force_effect_change_source = {{-1,-1}, {-1,-1}};
src/functions/engine.c	752	todo-fixme	hack	if (hack_force_effect_change_source.from.player != -1
src/functions/engine.c	753	todo-fixme	hack	&& player == hack_force_effect_change_source.from.player
src/functions/engine.c	754	todo-fixme	hack	&& card == hack_force_effect_change_source.from.card)
src/functions/engine.c	756	todo-fixme	hack	player = hack_force_effect_change_source.to.player;
src/functions/engine.c	757	todo-fixme	hack	card = hack_force_effect_change_source.to.card;
src/functions/engine.c	837	todo-fixme	hack	int hack_xx = 1;
src/functions/engine.c	857	todo-fixme	hack	int our_xx = hack_xx;
src/functions/engine.c	859	todo-fixme	hack	if (hack_xx == 1
src/functions/engine.c	1594	todo-fixme	hack	extern target_t totally_bletcherous_hack_dont_reset_x_value;
src/functions/engine.c	1655	todo-fixme	hack	if (totally_bletcherous_hack_dont_reset_x_value.player >= 0 && event == EVENT_RESOLVE_SPELL
src/functions/engine.c	1656	todo-fixme	hack	&& totally_bletcherous_hack_dont_reset_x_value.player == player
src/functions/engine.c	1657	todo-fixme	hack	&& totally_bletcherous_hack_dont_reset_x_value.card == card)
src/functions/engine.c	1659	todo-fixme	hack	totally_bletcherous_hack_dont_reset_x_value.player = -1;
src/functions/events.c	687	todo-fixme	hack	preliminary = (preliminary & ~KEYWORD_BASIC_LANDWALK) | get_hacked_walk(player, card, (preliminary & KEYWORD_BASIC_LANDWALK));
src/functions/events.c	720	todo-fixme	TEMPORARY	remove_special_flags2(player, card, SF2_ENCHANTED_EVENING | SF2_MYCOSYNTH_LATTICE | SF2_TEMPORARY_COPY_OF_TOKEN);
src/functions/exiledby.c	12	todo-fixme	unused	* [18].player: unused
src/functions/exiledby.c	344	todo-fixme	unused	// First, find an unused detach_id.
src/functions/functions.c	7	todo-fixme	Hack	// From Bit Twiddling Hacks, http://graphics.stanford.edu/~seander/bithacks.html#CountBitsSetParallel
src/functions/functions.c	8	todo-fixme	temporary	v = v - ((v >> 1) & 0x55555555);                              // reuse input as temporary
src/functions/functions.c	497	todo-fixme	hack	// PS.  That means if you're going to put some random misplaced hack here, you should do it there too.
src/functions/functions.c	555	todo-fixme	hack	extern int hack_allow_sorcery_if_rules_engine_is_only_effect;
src/functions/functions.c	575	todo-fixme	hack	* or similar instead of the original EVENT_ACTIVATE.  So we set hack_allow_sorcery_if_rules_engine_is_only_effect at the start of card_rules_engine()'s
src/functions/functions.c	577	todo-fixme	hack	if (hack_allow_sorcery_if_rules_engine_is_only_effect){
src/functions/functions.c	1050	todo-fixme	hack	static void get_sleighted_hacked_suppressed_ability(int player, int card, int t_player, int* p_ability, int* p_sp_ability)
src/functions/functions.c	1055	todo-fixme	hack	// If any color protections or landwalk abilities set, or KEYWORD_RECALC_SET_COLOR, then account for hack/sleight
src/functions/functions.c	1058	todo-fixme	hack	// KEYWORD_RECALC_SET_COLOR is our flag to *not* touch protections or landwalks due to hack or sleight, typically where a choice is prompted for or the ability is copied
src/functions/functions.c	1078	todo-fixme	hack	ability |= KEYWORD_SWAMPWALK << (get_hacked_color(player, card, col) - 1);
src/functions/functions.c	1103	todo-fixme	hack	static int pump_ability_until_eot_with_precomputed_sleight_hack_suppress(int player, int card, int t_player, int t_card, pump_ability_t *pump){
src/functions/functions.c	1127	todo-fixme	hack	get_sleighted_hacked_suppressed_ability(player, card, t_player, &pump->key_mod, &pump->skey_mod);
src/functions/functions.c	1129	todo-fixme	hack	return pump_ability_until_eot_with_precomputed_sleight_hack_suppress(player, card, t_player, t_card, pump);
src/functions/functions.c	1146	todo-fixme	hack	get_sleighted_hacked_suppressed_ability(player, card, t_player, &ability, &sp_ability);
src/functions/functions.c	1159	todo-fixme	hack	return pump_ability_until_eot_with_precomputed_sleight_hack_suppress(player, card, t_player, t_card, &pump);
src/functions/functions.c	1164	todo-fixme	hack	get_sleighted_hacked_suppressed_ability(player, card, t_player, &pump->key_mod, &pump->skey_mod);
src/functions/functions.c	1174	todo-fixme	hack	pump_ability_until_eot_with_precomputed_sleight_hack_suppress(player, card, p, c, pump);
src/functions/functions.c	1211	todo-fixme	hack	get_sleighted_hacked_suppressed_ability(player, card, i, &shs_ability, &shs_sp_ability);
src/functions/functions.c	1225	todo-fixme	hack	int legacy = pump_ability_until_eot_with_precomputed_sleight_hack_suppress(player, card, i, count, &pump);
src/functions/functions.c	1252	todo-fixme	hack	get_sleighted_hacked_suppressed_ability(player, card, i, &shs_ability, &shs_sp_ability);
src/functions/functions.c	1273	todo-fixme	hack	int legacy = pump_ability_until_eot_with_precomputed_sleight_hack_suppress(player, card, i, count, &pump);
src/functions/functions.c	1435	todo-fixme	Deprecated	// Deprecated.  Used only by pattern_of_rebirth_tutor() (called from Pattern of Rebirth at 0x1203847).
src/functions/functions.c	1582	todo-fixme	HACK	/* So all the values on the created legacy are correct - create_legacy_effect copies card_color, mana_color, color, STATUS_SLEIGHTED, STATUS_HACKED,
src/functions/functions.c	1583	todo-fixme	hack	* color_id[0..5], and hack_mode[0..5] from (player,card); and sets legacy->initial_color to (player,card)->color. */
src/functions/functions.c	2402	todo-fixme	hack	int get_global_color_hack(int player){
src/functions/functions.c	2422	todo-fixme	hack	* since it's never accounted for (Grindstone calls this function with player==2 then only calls get_color_by_internal_id_no_hack(), when the
src/functions/functions.c	2577	todo-fixme	hack	result = result_split_card | get_global_color_hack(player);
src/functions/functions.c	2582	todo-fixme	hack	int get_color_by_internal_id_no_hack(int internal_id){
src/functions/functions.c	2599	todo-fixme	hack	// Use this only for checking few cards in a row, otherwise store get_global_color_hack in a variable and use get_color_by_internal_id_no_hack
src/functions/functions.c	2602	todo-fixme	hack	int clr = get_color_by_internal_id_no_hack(internal_id);
src/functions/functions.c	2604	todo-fixme	hack	clr |= get_global_color_hack(player);
src/functions/functions.c	3278	todo-fixme	hack	++hack_silent_counters;
src/functions/functions.c	3280	todo-fixme	hack	--hack_silent_counters;
src/functions/functions.c	3706	todo-fixme	TEMPORARY	set_special_flags2(t_player, t_card, SF2_TEMPORARY_COPY_OF_TOKEN);
src/functions/functions.c	3722	todo-fixme	TEMPORARY	"&& !check_special_flags2(player, card, SF2_TEMPORARY_COPY_OF_TOKEN))	// ie, another shapeshift effect isn't overwriting it too"
src/functions/functions.c	3761	todo-fixme	TEMPORARY	if (check_special_flags2(t_player, t_card, SF2_TEMPORARY_COPY_OF_TOKEN))
src/functions/functions.c	3772	todo-fixme	TEMPORARY	&& !check_special_flags2(p, c, SF2_TEMPORARY_COPY_OF_TOKEN))
src/functions/functions.c	3774	todo-fixme	TEMPORARY	set_special_flags2(p, c, SF2_TEMPORARY_COPY_OF_TOKEN);
src/functions/functions.c	4097	todo-fixme	hack	static int get_colors_to_hack_from_rules_text(int csvid)
src/functions/functions.c	4109	todo-fixme	hack	for (i = 0; i < num_words_to_hack; ++i){
src/functions/functions.c	4110	todo-fixme	hack	int l = strlen(strs_words_to_hack[c][i]);
src/functions/functions.c	4111	todo-fixme	hack	if (!strncmp(txt, strs_words_to_hack[c][i], l))
src/functions/functions.c	4125	todo-fixme	hack	static int get_colors_to_hack_from_type_text(int csvid)
src/functions/functions.c	4137	todo-fixme	hack	for (i = 0; i < num_words_to_hack; ++i){
src/functions/functions.c	4138	todo-fixme	hack	int l = strlen(strs_words_to_hack[c][i]);
src/functions/functions.c	4139	todo-fixme	hack	if (!strncmp(txt, strs_words_to_hack[c][i], l))
src/functions/functions.c	4153	todo-fixme	hack	int get_colors_to_hack_from_csvid(int csvid){
src/functions/functions.c	4154	todo-fixme	hack	int result = get_colors_to_hack_from_type_text(csvid);
src/functions/functions.c	4155	todo-fixme	hack	result |= get_colors_to_hack_from_rules_text(csvid);
src/functions/functions.c	4160	todo-fixme	hack	int get_hacked_color(int player, int card, int color)
src/functions/functions.c	4167	todo-fixme	hack	result = v3->hack_mode[color];
src/functions/functions.c	4168	todo-fixme	hack	if (!v3->hack_mode[color])
src/functions/functions.c	4242	todo-fixme	hack	int colors_to_hack = cards_ptr[get_id(player, card)]->hack_colors;
src/functions/functions.c	4243	todo-fixme	HACK	if( ! check_special_flags3(player, card, SF3_HARDCODED_HACK_WORDS_REPLACED) ){
src/functions/functions.c	4244	todo-fixme	HACK	set_special_flags3(player, card, SF3_HARDCODED_HACK_WORDS_REPLACED);
src/functions/functions.c	4245	todo-fixme	hack	cards_ptr[get_id(player, card)]->hack_colors = colors_to_hack = get_colors_to_hack_from_csvid(get_id(player, card));
src/functions/functions.c	4248	todo-fixme	hack	if( colors_to_hack & (1<<i) ){
src/functions/functions.c	4249	todo-fixme	hack	if( ! get_card_instance(player, card)->hack_mode[i] ){
src/functions/functions.c	4255	todo-fixme	hack	if( get_card_instance(player, card)->hack_mode[i] ){
src/functions/functions.c	4280	todo-fixme	hack	get_card_instance(player, card)->hack_mode[orig_color] = s_color;
src/functions/functions.c	4390	todo-fixme	hack	* before the land text as approriate; %l will make unhacked land text all lowercase, appropriate for e.g. a landwalk ability rather than a type name.)  Returns
src/functions/functions.c	4392	todo-fixme	hack	const char* get_hacked_land_text(int player, int card, const char* fmt, ...){
src/functions/functions.c	4418	todo-fixme	hack	int hacked, orig_color_t, orig_subtype = va_arg(args, int);
src/functions/functions.c	4427	todo-fixme	hack	hacked = orig_color_t = 0;
src/functions/functions.c	4428	todo-fixme	hack	goto skip_hack;
src/functions/functions.c	4430	todo-fixme	hack	hacked = (player >= 0 && card >= 0) ? get_hacked_color(player, card, orig_color_t) : orig_color_t;
src/functions/functions.c	4432	todo-fixme	hack	skip_hack:
src/functions/functions.c	4439	todo-fixme	hack	if (hacked == COLOR_BLUE){
src/functions/functions.c	4444	todo-fixme	hack	if (hacked != orig_color_t){
src/functions/functions.c	4445	todo-fixme	hack	"q += sprintf(q, ""%s"", words[hacked][2]) - 1;"
src/functions/functions.c	4447	todo-fixme	hack	"q += sprintf(q, ""%s"", words[hacked][0]) - 1;"
src/functions/functions.c	4449	todo-fixme	hack	"q += sprintf(q, ""%s"", words[hacked][1]) - 1;"
src/functions/functions.c	4459	todo-fixme	hack	int get_hacked_walk(int player, int card, int orig_walk){
src/functions/functions.c	4473	todo-fixme	hack	new_walk |= KEYWORD_SWAMPWALK << (get_hacked_color(player, card, col) - 1);
src/functions/functions.c	4481	todo-fixme	hack	return KEYWORD_SWAMPWALK << (get_hacked_color(player, card, orig_walk) - 1);
src/functions/functions.c	4484	todo-fixme	hack	int get_hacked_subtype(int player, int card, int orig_subtype){
src/functions/functions.c	4530	todo-fixme	hack	return subtypes[get_hacked_color(player, card, orig_color_t)][column];
src/functions/functions.c	4892	todo-fixme	todo	int impulse_effect(int player, int amount, int whattodo){
src/functions/functions.c	4893	todo-fixme	todo	//  whattodo = 0 --> Impulse-like effect (add the selected card to hand and put the rest on bottom)
src/functions/functions.c	4894	todo-fixme	todo	//  whattodo = 1 --> Impulse-like effect, but put the selected card on the top of library
src/functions/functions.c	4895	todo-fixme	todo	//  whattodo = 2 --> add the selected card to hand and leave the rest on the top.
src/functions/functions.c	4917	todo-fixme	todo	if( amount > 0 && whattodo != 2){
src/functions/functions.c	4921	todo-fixme	todo	if( whattodo == 1){
src/functions/functions.c	5152	todo-fixme	unused	void negate_combat_damage_this_turn(int player, int card, int t_player, int t_card, int unused){
src/functions/functions.c	5326	todo-fixme	hack	++hack_silent_counters;
src/functions/functions.c	5328	todo-fixme	hack	--hack_silent_counters;
src/functions/functions.c	7597	todo-fixme	hack	int havengul_lich_hack = 0;
src/functions/functions.c	8285	todo-fixme	hack	cless+=havengul_lich_hack;
src/functions/functions.c	9025	todo-fixme	hack	int hack_side_effect = keyword & KEYWORD_RECALC_ALL;
src/functions/functions.c	9027	todo-fixme	hack	if (hack_side_effect == VANILLA_PUMP_REGENERATE || hack_side_effect == VANILLA_PUMP_REGENERATE_DONT_KILL_CARD){
src/functions/functions.c	9056	todo-fixme	hack	switch (hack_side_effect){
src/functions/functions.c	9070	todo-fixme	hack	if (hack_side_effect == VANILLA_PUMP_REGENERATE_DONT_KILL_CARD){
src/functions/functions.c	10049	todo-fixme	hack	extern int hack_xx;
src/functions/functions.c	10050	todo-fixme	XXX	// A generalization of charge_mana_for_double_x().  num_x==2 => charge XX.  num_x==3 => charge XXX.  etc.  Returns total mana spent, not what X is.
src/functions/functions.c	10055	todo-fixme	hack	int old_hack_xx = hack_xx;
src/functions/functions.c	10056	todo-fixme	hack	hack_xx = num_x;
src/functions/functions.c	10058	todo-fixme	hack	hack_xx = old_hack_xx;
src/functions/functions.c	10237	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_TRACE_DAMAGED_CREATURES) && ""unimplemented for damage_dealt_by_me_arbitrary"");"
src/functions/functions.c	10284	todo-fixme	unimplemented	* DDBM_* flags unimplemented. */
src/functions/functions.c	10287	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_MUST_DAMAGE_OPPONENT) && ""unimplemented for damage_dealt_to_me_arbitrary"");"
src/functions/functions.c	10288	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_REPORT_DAMAGE_DEALT) && ""unimplemented for damage_dealt_to_me_arbitrary"");"
src/functions/functions.c	10289	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_MUST_DAMAGE_PLAYER) && ""unimplemented for damage_dealt_to_me_arbitrary"");"
src/functions/functions.c	10290	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_MUST_DAMAGE_CREATURE) && ""unimplemented for damage_dealt_to_me_arbitrary"");"
src/functions/functions.c	10291	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_MUST_DAMAGE_PLANESWALKER) && ""unimplemented for damage_dealt_to_me_arbitrary"");"
src/functions/functions.c	10293	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_TRACE_DAMAGED_CREATURES) && ""unimplemented for damage_dealt_to_me_arbitrary"");"
src/functions/functions.c	10294	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_TRACE_DAMAGED_PLAYERS) && ""unimplemented for damage_dealt_to_me_arbitrary"");"
src/functions/functions.c	10295	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_STORE_IN_TARGETS_9) && ""unimplemented for damage_dealt_to_me_arbitrary"");"
src/functions/functions.c	10694	todo-fixme	hack	"int hack_what_was_sacced_for_gaa = 0;	// valid only immediately after calling generic_activated_ability with event == EVENT_ACTIVATE."
src/functions/functions.c	10845	todo-fixme	hack	hack_what_was_sacced_for_gaa = 0;
src/functions/functions.c	10977	todo-fixme	hack	hack_what_was_sacced_for_gaa = sac;
src/functions/functions.c	10988	todo-fixme	hack	hack_what_was_sacced_for_gaa = 0;
src/functions/functions.c	12065	todo-fixme	unused	"leg->targets[2].card = s_key;	// unused"
src/functions/functions.c	13170	todo-fixme	temporary	// Untap all cards with type types controlled by player during his opponent's untap step.  Stores temporary data in where_to_store.
src/functions/functions.c	13457	todo-fixme	unused	int is_artifact_creature_by_internal_id(int iid, int unused1, int unused2, int unused3){
src/functions/functions.c	13747	todo-fixme	hack	"static event_t hack_current_event = 0;	// There's a couple exe variables that look like they always hold the current event (or maybe trigger), but I'm not 100% certain of any of them."
src/functions/functions.c	13750	todo-fixme	hack	"return has_mana_to_cast_id(who_chooses, hack_current_event, get_id(player, card)) ? NULL : ""not enough mana"";"
src/functions/functions.c	13763	todo-fixme	hack	hack_current_event = event;
src/functions/functions.c	13813	todo-fixme	hack	// May need to hack put_on_top_of_deck(), oubliette_helper_5(), and bounce_permanent() to clear STATUS_DYING and/or kill_code before triggering.
src/functions/functions.c	14271	todo-fixme	deprecated	"int tutor(int, int, int (*func_ptr)(int, int),  int);	// deprecated"
src/functions/functions.c	14425	todo-fixme	hack	// three colors - bit of a hack
src/functions/functions.c	14439	todo-fixme	hack	// four colors - slightly less of a hack.
src/functions/functions.c	15309	todo-fixme	hack	//Special hack, see: http://www.slightlymagic.net/forum/viewtopic.php?f=86&t=17522#p195229
src/functions/gain_control_and_legend_rule.c	15	todo-fixme	Temporary	"#pragma message ""'Temporary' hack so the legend's other come-into-play triggers work right, though this should really be checked in EVENT_STATIC_EFFECTS instead - http://www.slightlymagic.net/forum/viewtopic.php?t=13661"""
src/functions/gain_control_and_legend_rule.c	29	todo-fixme	hack	// end hack
src/functions/global_checking.c	413	todo-fixme	hack	this_test->painters_servant_hack[0] = -1;
src/functions/global_checking.c	414	todo-fixme	hack	this_test->painters_servant_hack[1] = -1;
src/functions/global_checking.c	424	todo-fixme	unused	"// ""test_type"" now is unused, but it's left here as removing it will require too many recoding"
src/functions/global_checking.c	644	todo-fixme	unused	"// ""test_type"" now is unused, but it's left here as removing it will require too many recoding"
src/functions/global_checking.c	695	todo-fixme	hack	if (this_test->painters_servant_hack[player] == -1){
src/functions/global_checking.c	696	todo-fixme	hack	this_test->painters_servant_hack[player] = get_global_color_hack(player);
src/functions/global_checking.c	698	todo-fixme	hack	clr = get_color_by_internal_id_no_hack(to_examine) | this_test->painters_servant_hack[player];
src/functions/global_checking.c	1013	todo-fixme	hack	"extern int hack_illusionary_mask_event;	// must set to event when setting test_definition_t::has_mana_to_pay_cmc to 2"
src/functions/global_checking.c	1059	todo-fixme	hack	if( this_test->has_mana_to_pay_cmc == 2 && ! has_mana_to_cast_iid(player, hack_illusionary_mask_event, get_original_internal_card_id(i, count)) ){
src/functions/has_creature_type.c	115	todo-fixme	UNUSED	"0,					// HARDCODED_SUBTYPE_UNUSED"
src/functions/has_creature_type.c	463	todo-fixme	hack	// Mirror Entity effect / Changeling hack
src/functions/has_creature_type.c	468	todo-fixme	Hack	// Hacks for cards that add creature subtypes to themselves.  Anything here must also be mirrored in shares_creature_subtype() below.
src/functions/has_creature_type.c	523	todo-fixme	hack	//  Prismatic Omen hack
src/functions/has_creature_type.c	576	todo-fixme	hack	/* 0 is an added or forced subtype; 1..5 are natural subtypes from card_ptr_t; 6 is Wall added by Aurification; 7..10 are subtype hacks added by specific
src/functions/has_creature_type.c	626	todo-fixme	unused	"for (j = 1; j < 6; ++j)	// types[0] is always either a type or supertype; types[6] is unused"
src/functions/has_creature_type.c	629	todo-fixme	Hack	// Hacks for cards that add creature subtypes to themselves.  Anything here must also be mirrored in has_subtype() above.
src/functions/has_creature_type.c	727	todo-fixme	unused	"for (i = 1; i < 6; ++i){	// [0] is always either a type or supertype; [6] is unused"
src/functions/has_creature_type.c	873	todo-fixme	unused	"for (i = 1; i < 6 && sc < 6; ++i){	// [0] is always either a type or supertype; [6] is unused"
src/functions/has_creature_type.c	1138	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_REPORT_DAMAGE_DEALT) && ""unimplemented for subtype_deals_damage"");"
src/functions/has_creature_type.c	1139	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_TRACE_DAMAGED_PLAYERS) && ""unimplemented for subtype_deals_damage"");"
src/functions/has_creature_type.c	1140	todo-fixme	unimplemented	"ASSERT(!(mode & DDBM_STORE_IN_TARGETS_9) && ""unimplemented for subtype_deals_damage"");"
src/functions/play_spell_for_free.c	103	todo-fixme	hack	target_t totally_bletcherous_hack_dont_reset_x_value = {-1, -1};
src/functions/play_spell_for_free.c	104	todo-fixme	hack	static int totally_bletcherous_hack_put_card_on_stack0_without_resetting_x_value(int player, int card)
src/functions/play_spell_for_free.c	108	todo-fixme	hack	"target_t old_hack_val = totally_bletcherous_hack_dont_reset_x_value;	// struct copy"
src/functions/play_spell_for_free.c	109	todo-fixme	hack	totally_bletcherous_hack_dont_reset_x_value.player = player;
src/functions/play_spell_for_free.c	110	todo-fixme	hack	totally_bletcherous_hack_dont_reset_x_value.card = card;
src/functions/play_spell_for_free.c	112	todo-fixme	hack	"totally_bletcherous_hack_dont_reset_x_value = old_hack_val;	// struct copy"
src/functions/play_spell_for_free.c	128	todo-fixme	hack	if( totally_bletcherous_hack_put_card_on_stack0_without_resetting_x_value(player, card) ){
src/functions/play_spell_for_free.c	286	todo-fixme	unused	int compute_and_check_casting_cost(int player, int unused, int card)
